"Population","Predation.Treatment","Generation","Cage.ID","Day","Date","Terraria","Time","X","Y","Estimate","Notes","Distance","DateTime","Nearest_Temperature","id","Type","Y_centered"
"FN","Predator","G1","S_FNN_P6",1,"8/22/23",22,13H 0M 0S,8,84,NA,"",0,2023-08-22 13:00:00,23.51,"FN_Predator_F1_1_22","Behavior",80
"FN","Predator","G1","S_FNN_P6",1,"8/22/23",22,13H 20M 0S,8,84,NA,"",0,2023-08-22 13:20:00,23.72,"FN_Predator_F1_1_22","Behavior",80
"FN","Predator","G1","S_FNN_P6",1,"8/22/23",22,13H 40M 0S,8,84,NA,"",0,2023-08-22 13:40:00,24.24,"FN_Predator_F1_1_22","Behavior",80
"FN","Predator","G1","S_FNN_P6",1,"8/22/23",22,14H 0M 0S,8,84,NA,"",0,2023-08-22 14:00:00,25.14,"FN_Predator_F1_1_22","Behavior",80
"FN","Predator","G1","S_FNN_P6",1,"8/22/23",22,14H 20M 0S,8,84,NA,"",0,2023-08-22 14:20:00,24.84,"FN_Predator_F1_1_22","Behavior",80
"FN","Predator","G1","S_FNN_P6",1,"8/22/23",22,14H 40M 0S,8,84,NA,"",0,2023-08-22 14:40:00,25.09,"FN_Predator_F1_1_22","Behavior",80
"FN","Predator","G1","S_FNN_P6",1,"8/22/23",22,15H 0M 0S,8,48,NA,"",36,2023-08-22 15:00:00,24.88,"FN_Predator_F1_1_22","Behavior",44
"FN","Predator","G1","S_FNN_P6",1,"8/22/23",22,15H 20M 0S,8,76,NA,"",28,2023-08-22 15:20:00,24.71,"FN_Predator_F1_1_22","Behavior",72
"FN","Predator","G1","S_FNN_P6",1,"8/22/23",22,15H 40M 0S,8,80,NA,"",4,2023-08-22 15:40:00,25.35,"FN_Predator_F1_1_22","Behavior",76
"FN","Predator","G1","S_FNN_P6",1,"8/22/23",22,16H 0M 0S,8,80,NA,"",0,2023-08-22 16:00:00,25.01,"FN_Predator_F1_1_22","Behavior",76
"FN","Predator","G1","S_FNN_P6",1,"8/22/23",22,16H 20M 0S,8,80,NA,"",0,2023-08-22 16:20:00,25.09,"FN_Predator_F1_1_22","Behavior",76
"FN","Predator","G1","S_FNN_P6",1,"8/22/23",22,16H 40M 0S,8,80,NA,"",0,2023-08-22 16:40:00,24.71,"FN_Predator_F1_1_22","Behavior",76
"FN","Predator","G1","S_FNN_P6",1,"8/22/23",22,17H 0M 0S,8,72,NA,"",8,2023-08-22 17:00:00,24.97,"FN_Predator_F1_1_22","Behavior",68
"FN","Predator","G1","S_FNN_P6",1,"8/22/23",22,17H 20M 0S,8,72,NA,"",0,2023-08-22 17:20:00,24.88,"FN_Predator_F1_1_22","Behavior",68
"FN","Predator","G1","S_FNN_P6",1,"8/22/23",22,17H 40M 0S,8,72,NA,"",0,2023-08-22 17:40:00,24.58,"FN_Predator_F1_1_22","Behavior",68
"FN","Predator","G1","S_FNN_P6",1,"8/22/23",22,18H 0M 0S,8,72,NA,"",0,2023-08-22 18:00:00,24.15,"FN_Predator_F1_1_22","Behavior",68
"DC","Predator","G1","S_DCN_P2",1,"8/22/23",18,9H 0M 0S,8,72,NA,"",0,2023-08-22 09:00:00,23.08,"DC_Predator_F1_1_18","Physiology",68
"DC","Predator","G1","S_DCN_P2",1,"8/22/23",18,9H 20M 0S,8,76,NA,"",4,2023-08-22 09:20:00,23.21,"DC_Predator_F1_1_18","Physiology",72
"DC","Predator","G1","S_DCN_P2",1,"8/22/23",18,9H 40M 0S,8,76,NA,"",0,2023-08-22 09:40:00,23.89,"DC_Predator_F1_1_18","Physiology",72
"DC","Predator","G1","S_DCN_P2",1,"8/22/23",18,10H 0M 0S,8,76,NA,"",0,2023-08-22 10:00:00,24.06,"DC_Predator_F1_1_18","Physiology",72
"DC","Predator","G1","S_DCN_P2",1,"8/22/23",18,10H 20M 0S,8,40,NA,"",36,2023-08-22 10:20:00,24.49,"DC_Predator_F1_1_18","Physiology",36
"DC","Predator","G1","S_DCN_P2",1,"8/22/23",18,10H 40M 0S,8,52,NA,"",12,2023-08-22 10:40:00,24.49,"DC_Predator_F1_1_18","Physiology",48
"DC","Predator","G1","S_DCN_P2",1,"8/22/23",18,11H 0M 0S,8,4,NA,"",48,2023-08-22 11:00:00,24.28,"DC_Predator_F1_1_18","Physiology",0
"DC","Predator","G1","S_DCN_P2",1,"8/22/23",18,11H 20M 0S,40,56,NA,"",61.05735008,2023-08-22 11:20:00,24.06,"DC_Predator_F1_1_18","Physiology",52
"DC","Predator","G1","S_DCN_P2",1,"8/22/23",18,11H 40M 0S,8,60,NA,"",32.249030992,2023-08-22 11:40:00,24.79,"DC_Predator_F1_1_18","Physiology",56
"DC","Predator","G1","S_DCN_P2",1,"8/22/23",18,12H 0M 0S,8,64,NA,"",4,2023-08-22 12:00:00,24.79,"DC_Predator_F1_1_18","Physiology",60
"DC","Predator","G1","S_DCN_P2",1,"8/22/23",18,12H 20M 0S,36,84,NA,"",34.409301068,2023-08-22 12:20:00,24.75,"DC_Predator_F1_1_18","Physiology",80
"DC","Predator","G1","S_DCN_P2",1,"8/22/23",18,12H 40M 0S,4,4,NA,"",86.16263692,2023-08-22 12:40:00,24.49,"DC_Predator_F1_1_18","Physiology",0
"DC","Predator","G1","S_DCN_P2",1,"8/22/23",18,13H 0M 0S,8,60,NA,"",56.1426754,2023-08-22 13:00:00,23.51,"DC_Predator_F1_1_18","Physiology",56
"DC","Predator","G1","S_DCN_P2",1,"8/22/23",18,13H 20M 0S,32,84,NA,"",33.941125496,2023-08-22 13:20:00,23.72,"DC_Predator_F1_1_18","Physiology",80
"DC","Predator","G1","S_DCN_P2",1,"8/22/23",18,13H 40M 0S,20,60,NA,"",26.832815728,2023-08-22 13:40:00,24.24,"DC_Predator_F1_1_18","Physiology",56
"DC","Predator","G1","S_DCN_P2",1,"8/22/23",18,14H 0M 0S,32,40,NA,"",23.32380758,2023-08-22 14:00:00,25.14,"DC_Predator_F1_1_18","Physiology",36
"DC","Predator","G1","S_DCN_P2",1,"8/22/23",18,14H 20M 0S,8,48,NA,"",25.29822128,2023-08-22 14:20:00,24.84,"DC_Predator_F1_1_18","Physiology",44
"DC","Predator","G1","S_DCN_P2",1,"8/22/23",18,14H 40M 0S,8,52,NA,"",4,2023-08-22 14:40:00,25.09,"DC_Predator_F1_1_18","Physiology",48
"DC","Predator","G1","S_DCN_P2",1,"8/22/23",18,15H 0M 0S,8,56,NA,"",4,2023-08-22 15:00:00,24.88,"DC_Predator_F1_1_18","Physiology",52
"DC","Predator","G1","S_DCN_P2",1,"8/22/23",18,15H 20M 0S,8,64,NA,"",8,2023-08-22 15:20:00,24.71,"DC_Predator_F1_1_18","Physiology",60
"DC","Predator","G1","S_DCN_P2",1,"8/22/23",18,15H 40M 0S,8,64,NA,"",0,2023-08-22 15:40:00,25.35,"DC_Predator_F1_1_18","Physiology",60
"DC","Predator","G1","S_DCN_P2",1,"8/22/23",18,16H 0M 0S,8,68,NA,"",4,2023-08-22 16:00:00,25.01,"DC_Predator_F1_1_18","Physiology",64
"DC","Predator","G1","S_DCN_P2",1,"8/22/23",18,16H 20M 0S,8,72,NA,"",4,2023-08-22 16:20:00,25.09,"DC_Predator_F1_1_18","Physiology",68
"DC","Predator","G1","S_DCN_P2",1,"8/22/23",18,16H 40M 0S,8,80,NA,"",8,2023-08-22 16:40:00,24.71,"DC_Predator_F1_1_18","Physiology",76
"DC","Predator","G1","S_DCN_P2",1,"8/22/23",18,17H 0M 0S,8,80,NA,"",0,2023-08-22 17:00:00,24.97,"DC_Predator_F1_1_18","Physiology",76
"DC","Predator","G1","S_DCN_P2",1,"8/22/23",18,17H 20M 0S,4,84,NA,"",5.656854248,2023-08-22 17:20:00,24.88,"DC_Predator_F1_1_18","Physiology",80
"DC","Predator","G1","S_DCN_P2",1,"8/22/23",18,17H 40M 0S,4,84,NA,"",0,2023-08-22 17:40:00,24.58,"DC_Predator_F1_1_18","Physiology",80
"DC","Predator","G1","S_DCN_P2",1,"8/22/23",18,18H 0M 0S,4,84,NA,"",0,2023-08-22 18:00:00,24.15,"DC_Predator_F1_1_18","Physiology",80
"SC","Predator","G2","S_SCN_P7",1,"8/22/23",27,9H 0M 0S,28,12,NA,"",0,2023-08-22 09:00:00,23.08,"SC_Predator_F2_1_27","Physiology",8
"SC","Predator","G2","S_SCN_P7",1,"8/22/23",27,9H 20M 0S,16,4,NA,"",14.4222051,2023-08-22 09:20:00,23.21,"SC_Predator_F2_1_27","Physiology",0
"SC","Predator","G2","S_SCN_P7",1,"8/22/23",27,9H 40M 0S,8,4,NA,"",8,2023-08-22 09:40:00,23.89,"SC_Predator_F2_1_27","Physiology",0
"SC","Predator","G2","S_SCN_P7",1,"8/22/23",27,10H 0M 0S,8,4,NA,"",0,2023-08-22 10:00:00,24.06,"SC_Predator_F2_1_27","Physiology",0
"SC","Predator","G2","S_SCN_P7",1,"8/22/23",27,10H 20M 0S,8,4,NA,"",0,2023-08-22 10:20:00,24.49,"SC_Predator_F2_1_27","Physiology",0
"SC","Predator","G2","S_SCN_P7",1,"8/22/23",27,10H 40M 0S,28,4,NA,"",20,2023-08-22 10:40:00,24.49,"SC_Predator_F2_1_27","Physiology",0
"SC","Predator","G2","S_SCN_P7",1,"8/22/23",27,11H 0M 0S,8,4,NA,"",20,2023-08-22 11:00:00,24.28,"SC_Predator_F2_1_27","Physiology",0
"SC","Predator","G2","S_SCN_P7",1,"8/22/23",27,11H 20M 0S,36,64,NA,"",66.21178144,2023-08-22 11:20:00,24.06,"SC_Predator_F2_1_27","Physiology",60
"SC","Predator","G2","S_SCN_P7",1,"8/22/23",27,11H 40M 0S,20,4,NA,"",62.0966988,2023-08-22 11:40:00,24.79,"SC_Predator_F2_1_27","Physiology",0
"SC","Predator","G2","S_SCN_P7",1,"8/22/23",27,12H 0M 0S,12,4,NA,"",8,2023-08-22 12:00:00,24.79,"SC_Predator_F2_1_27","Physiology",0
"SC","Predator","G2","S_SCN_P7",1,"8/22/23",27,12H 20M 0S,40,4,NA,"",28,2023-08-22 12:20:00,24.75,"SC_Predator_F2_1_27","Physiology",0
"SC","Predator","G2","S_SCN_P7",1,"8/22/23",27,12H 40M 0S,40,4,NA,"",0,2023-08-22 12:40:00,24.49,"SC_Predator_F2_1_27","Physiology",0
"SC","Predator","G2","S_SCN_P7",1,"8/22/23",27,13H 0M 0S,40,4,NA,"",0,2023-08-22 13:00:00,23.51,"SC_Predator_F2_1_27","Physiology",0
"SC","Predator","G2","S_SCN_P7",1,"8/22/23",27,13H 20M 0S,40,4,NA,"",0,2023-08-22 13:20:00,23.72,"SC_Predator_F2_1_27","Physiology",0
"SC","Predator","G2","S_SCN_P7",1,"8/22/23",27,13H 40M 0S,40,4,NA,"",0,2023-08-22 13:40:00,24.24,"SC_Predator_F2_1_27","Physiology",0
"SC","Predator","G2","S_SCN_P7",1,"8/22/23",27,14H 0M 0S,40,48,NA,"",44,2023-08-22 14:00:00,25.14,"SC_Predator_F2_1_27","Physiology",44
"SC","Predator","G2","S_SCN_P7",1,"8/22/23",27,14H 20M 0S,40,84,NA,"",36,2023-08-22 14:20:00,24.84,"SC_Predator_F2_1_27","Physiology",80
"SC","Predator","G2","S_SCN_P7",1,"8/22/23",27,14H 40M 0S,28,4,NA,"",80.89499368,2023-08-22 14:40:00,25.09,"SC_Predator_F2_1_27","Physiology",0
"SC","Predator","G2","S_SCN_P7",1,"8/22/23",27,15H 0M 0S,8,28,NA,"",31.240998704,2023-08-22 15:00:00,24.88,"SC_Predator_F2_1_27","Physiology",24
"SC","Predator","G2","S_SCN_P7",1,"8/22/23",27,15H 20M 0S,8,28,NA,"",0,2023-08-22 15:20:00,24.71,"SC_Predator_F2_1_27","Physiology",24
"SC","Predator","G2","S_SCN_P7",1,"8/22/23",27,15H 40M 0S,8,28,NA,"",0,2023-08-22 15:40:00,25.35,"SC_Predator_F2_1_27","Physiology",24
"SC","Predator","G2","S_SCN_P7",1,"8/22/23",27,16H 0M 0S,8,28,NA,"",0,2023-08-22 16:00:00,25.01,"SC_Predator_F2_1_27","Physiology",24
"SC","Predator","G2","S_SCN_P7",1,"8/22/23",27,16H 20M 0S,8,24,NA,"",4,2023-08-22 16:20:00,25.09,"SC_Predator_F2_1_27","Physiology",20
"SC","Predator","G2","S_SCN_P7",1,"8/22/23",27,16H 40M 0S,8,24,NA,"",0,2023-08-22 16:40:00,24.71,"SC_Predator_F2_1_27","Physiology",20
"SC","Predator","G2","S_SCN_P7",1,"8/22/23",27,17H 0M 0S,8,24,NA,"",0,2023-08-22 17:00:00,24.97,"SC_Predator_F2_1_27","Physiology",20
"SC","Predator","G2","S_SCN_P7",1,"8/22/23",27,17H 20M 0S,12,4,NA,"",20.396078056,2023-08-22 17:20:00,24.88,"SC_Predator_F2_1_27","Physiology",0
"SC","Predator","G2","S_SCN_P7",1,"8/22/23",27,17H 40M 0S,12,4,NA,"",0,2023-08-22 17:40:00,24.58,"SC_Predator_F2_1_27","Physiology",0
"SC","Predator","G2","S_SCN_P7",1,"8/22/23",27,18H 0M 0S,12,16,NA,"",12,2023-08-22 18:00:00,24.15,"SC_Predator_F2_1_27","Physiology",12
"DC","Predator","G2","S_DCN_P6",1,"8/22/23",20,9H 0M 0S,32,16,NA,"",5.656854248,2023-08-22 09:00:00,23.08,"DC_Predator_F2_1_20","Physiology",12
"DC","Predator","G2","S_DCN_P6",1,"8/22/23",20,9H 20M 0S,32,12,NA,"",4,2023-08-22 09:20:00,23.21,"DC_Predator_F2_1_20","Physiology",8
"DC","Predator","G2","S_DCN_P6",1,"8/22/23",20,9H 40M 0S,32,12,NA,"",0,2023-08-22 09:40:00,23.89,"DC_Predator_F2_1_20","Physiology",8
"DC","Predator","G2","S_DCN_P6",1,"8/22/23",20,10H 0M 0S,8,12,NA,"",24,2023-08-22 10:00:00,24.06,"DC_Predator_F2_1_20","Physiology",8
"DC","Predator","G2","S_DCN_P6",1,"8/22/23",20,10H 20M 0S,8,12,NA,"",0,2023-08-22 10:20:00,24.49,"DC_Predator_F2_1_20","Physiology",8
"DC","Predator","G2","S_DCN_P6",1,"8/22/23",20,10H 40M 0S,8,76,NA,"",64,2023-08-22 10:40:00,24.49,"DC_Predator_F2_1_20","Physiology",72
"DC","Predator","G2","S_DCN_P6",1,"8/22/23",20,11H 0M 0S,8,76,NA,"",0,2023-08-22 11:00:00,24.28,"DC_Predator_F2_1_20","Physiology",72
"DC","Predator","G2","S_DCN_P6",1,"8/22/23",20,11H 20M 0S,36,80,NA,"",28.284271248,2023-08-22 11:20:00,24.06,"DC_Predator_F2_1_20","Physiology",76
"DC","Predator","G2","S_DCN_P6",1,"8/22/23",20,11H 40M 0S,36,32,NA,"",48,2023-08-22 11:40:00,24.79,"DC_Predator_F2_1_20","Physiology",28
"DC","Predator","G2","S_DCN_P6",1,"8/22/23",20,12H 0M 0S,32,84,NA,"",52.15361924,2023-08-22 12:00:00,24.79,"DC_Predator_F2_1_20","Physiology",80
"DC","Predator","G2","S_DCN_P6",1,"8/22/23",20,12H 20M 0S,36,84,NA,"",4,2023-08-22 12:20:00,24.75,"DC_Predator_F2_1_20","Physiology",80
"DC","Predator","G2","S_DCN_P6",1,"8/22/23",20,12H 40M 0S,4,68,NA,"",35.77708764,2023-08-22 12:40:00,24.49,"DC_Predator_F2_1_20","Physiology",64
"DC","Predator","G2","S_DCN_P6",1,"8/22/23",20,13H 0M 0S,8,84,NA,"",16.492422504,2023-08-22 13:00:00,23.51,"DC_Predator_F2_1_20","Physiology",80
"DC","Predator","G2","S_DCN_P6",1,"8/22/23",20,13H 20M 0S,4,84,NA,"",4,2023-08-22 13:20:00,23.72,"DC_Predator_F2_1_20","Physiology",80
"DC","Predator","G2","S_DCN_P6",1,"8/22/23",20,13H 40M 0S,4,84,NA,"",0,2023-08-22 13:40:00,24.24,"DC_Predator_F2_1_20","Physiology",80
"DC","Predator","G2","S_DCN_P6",1,"8/22/23",20,14H 0M 0S,4,84,NA,"",0,2023-08-22 14:00:00,25.14,"DC_Predator_F2_1_20","Physiology",80
"DC","Predator","G2","S_DCN_P6",1,"8/22/23",20,14H 20M 0S,32,36,NA,"",55.56977596,2023-08-22 14:20:00,24.84,"DC_Predator_F2_1_20","Physiology",32
"DC","Predator","G2","S_DCN_P6",1,"8/22/23",20,14H 40M 0S,28,44,NA,"",8.944271908,2023-08-22 14:40:00,25.09,"DC_Predator_F2_1_20","Physiology",40
"DC","Predator","G2","S_DCN_P6",1,"8/22/23",20,15H 0M 0S,36,32,NA,"",14.4222051,2023-08-22 15:00:00,24.88,"DC_Predator_F2_1_20","Physiology",28
"DC","Predator","G2","S_DCN_P6",1,"8/22/23",20,15H 20M 0S,36,16,NA,"",16,2023-08-22 15:20:00,24.71,"DC_Predator_F2_1_20","Physiology",12
"DC","Predator","G2","S_DCN_P6",1,"8/22/23",20,15H 40M 0S,32,20,NA,"",5.656854248,2023-08-22 15:40:00,25.35,"DC_Predator_F2_1_20","Physiology",16
"DC","Predator","G2","S_DCN_P6",1,"8/22/23",20,16H 0M 0S,32,20,NA,"",0,2023-08-22 16:00:00,25.01,"DC_Predator_F2_1_20","Physiology",16
"DC","Predator","G2","S_DCN_P6",1,"8/22/23",20,16H 20M 0S,36,16,NA,"",5.656854248,2023-08-22 16:20:00,25.09,"DC_Predator_F2_1_20","Physiology",12
"DC","Predator","G2","S_DCN_P6",1,"8/22/23",20,16H 40M 0S,32,12,NA,"",5.656854248,2023-08-22 16:40:00,24.71,"DC_Predator_F2_1_20","Physiology",8
"DC","Predator","G2","S_DCN_P6",1,"8/22/23",20,17H 0M 0S,28,28,NA,"",16.492422504,2023-08-22 17:00:00,24.97,"DC_Predator_F2_1_20","Physiology",24
"DC","Predator","G2","S_DCN_P6",1,"8/22/23",20,17H 20M 0S,32,16,NA,"",12.64911064,2023-08-22 17:20:00,24.88,"DC_Predator_F2_1_20","Physiology",12
"DC","Predator","G2","S_DCN_P6",1,"8/22/23",20,17H 40M 0S,28,8,NA,"",8.944271908,2023-08-22 17:40:00,24.58,"DC_Predator_F2_1_20","Physiology",4
"DC","Predator","G2","S_DCN_P6",1,"8/22/23",20,18H 0M 0S,32,12,NA,"",5.656854248,2023-08-22 18:00:00,24.15,"DC_Predator_F2_1_20","Physiology",8
"SC","Predator","G2","S_SCN_P7",1,"8/22/23",28,9H 0M 0S,32,4,NA,"",0,2023-08-22 09:00:00,23.08,"SC_Predator_F2_1_28","Physiology",0
"SC","Predator","G2","S_SCN_P7",1,"8/22/23",28,9H 20M 0S,32,4,NA,"",0,2023-08-22 09:20:00,23.21,"SC_Predator_F2_1_28","Physiology",0
"SC","Predator","G2","S_SCN_P7",1,"8/22/23",28,9H 40M 0S,32,4,NA,"",0,2023-08-22 09:40:00,23.89,"SC_Predator_F2_1_28","Physiology",0
"SC","Predator","G2","S_SCN_P7",1,"8/22/23",28,10H 0M 0S,32,4,NA,"",0,2023-08-22 10:00:00,24.06,"SC_Predator_F2_1_28","Physiology",0
"SC","Predator","G2","S_SCN_P7",1,"8/22/23",28,10H 20M 0S,8,8,NA,"",24.33105012,2023-08-22 10:20:00,24.49,"SC_Predator_F2_1_28","Physiology",4
"SC","Predator","G2","S_SCN_P7",1,"8/22/23",28,10H 40M 0S,8,4,NA,"",4,2023-08-22 10:40:00,24.49,"SC_Predator_F2_1_28","Physiology",0
"SC","Predator","G2","S_SCN_P7",1,"8/22/23",28,11H 0M 0S,8,60,NA,"",56,2023-08-22 11:00:00,24.28,"SC_Predator_F2_1_28","Physiology",56
"SC","Predator","G2","S_SCN_P7",1,"8/22/23",28,11H 20M 0S,8,60,NA,"",0,2023-08-22 11:20:00,24.06,"SC_Predator_F2_1_28","Physiology",56
"SC","Predator","G2","S_SCN_P7",1,"8/22/23",28,11H 40M 0S,8,64,NA,"",4,2023-08-22 11:40:00,24.79,"SC_Predator_F2_1_28","Physiology",60
"SC","Predator","G2","S_SCN_P7",1,"8/22/23",28,12H 0M 0S,8,60,NA,"",4,2023-08-22 12:00:00,24.79,"SC_Predator_F2_1_28","Physiology",56
"SC","Predator","G2","S_SCN_P7",1,"8/22/23",28,12H 20M 0S,8,72,NA,"",12,2023-08-22 12:20:00,24.75,"SC_Predator_F2_1_28","Physiology",68
"SC","Predator","G2","S_SCN_P7",1,"8/22/23",28,12H 40M 0S,8,68,NA,"",4,2023-08-22 12:40:00,24.49,"SC_Predator_F2_1_28","Physiology",64
"SC","Predator","G2","S_SCN_P7",1,"8/22/23",28,13H 0M 0S,8,84,NA,"",16,2023-08-22 13:00:00,23.51,"SC_Predator_F2_1_28","Physiology",80
"SC","Predator","G2","S_SCN_P7",1,"8/22/23",28,13H 20M 0S,40,16,NA,"",75.15317692,2023-08-22 13:20:00,23.72,"SC_Predator_F2_1_28","Physiology",12
"SC","Predator","G2","S_SCN_P7",1,"8/22/23",28,13H 40M 0S,40,16,NA,"",0,2023-08-22 13:40:00,24.24,"SC_Predator_F2_1_28","Physiology",12
"SC","Predator","G2","S_SCN_P7",1,"8/22/23",28,14H 0M 0S,40,12,NA,"",4,2023-08-22 14:00:00,25.14,"SC_Predator_F2_1_28","Physiology",8
"SC","Predator","G2","S_SCN_P7",1,"8/22/23",28,14H 20M 0S,40,4,NA,"",8,2023-08-22 14:20:00,24.84,"SC_Predator_F2_1_28","Physiology",0
"SC","Predator","G2","S_SCN_P7",1,"8/22/23",28,14H 40M 0S,8,20,NA,"",35.77708764,2023-08-22 14:40:00,25.09,"SC_Predator_F2_1_28","Physiology",16
"SC","Predator","G2","S_SCN_P7",1,"8/22/23",28,15H 0M 0S,8,24,NA,"",4,2023-08-22 15:00:00,24.88,"SC_Predator_F2_1_28","Physiology",20
"SC","Predator","G2","S_SCN_P7",1,"8/22/23",28,15H 20M 0S,4,24,NA,"",4,2023-08-22 15:20:00,24.71,"SC_Predator_F2_1_28","Physiology",20
"SC","Predator","G2","S_SCN_P7",1,"8/22/23",28,15H 40M 0S,4,28,NA,"",4,2023-08-22 15:40:00,25.35,"SC_Predator_F2_1_28","Physiology",24
"SC","Predator","G2","S_SCN_P7",1,"8/22/23",28,16H 0M 0S,4,32,NA,"",4,2023-08-22 16:00:00,25.01,"SC_Predator_F2_1_28","Physiology",28
"SC","Predator","G2","S_SCN_P7",1,"8/22/23",28,16H 20M 0S,4,32,NA,"",0,2023-08-22 16:20:00,25.09,"SC_Predator_F2_1_28","Physiology",28
"SC","Predator","G2","S_SCN_P7",1,"8/22/23",28,16H 40M 0S,4,40,NA,"",8,2023-08-22 16:40:00,24.71,"SC_Predator_F2_1_28","Physiology",36
"SC","Predator","G2","S_SCN_P7",1,"8/22/23",28,17H 0M 0S,4,36,NA,"",4,2023-08-22 17:00:00,24.97,"SC_Predator_F2_1_28","Physiology",32
"SC","Predator","G2","S_SCN_P7",1,"8/22/23",28,17H 20M 0S,4,36,NA,"",0,2023-08-22 17:20:00,24.88,"SC_Predator_F2_1_28","Physiology",32
"SC","Predator","G2","S_SCN_P7",1,"8/22/23",28,17H 40M 0S,8,8,NA,"",28.284271248,2023-08-22 17:40:00,24.58,"SC_Predator_F2_1_28","Physiology",4
"SC","Predator","G2","S_SCN_P7",1,"8/22/23",28,18H 0M 0S,4,84,NA,"",76.10519036,2023-08-22 18:00:00,24.15,"SC_Predator_F2_1_28","Physiology",80
"FN","Predator","G2","S_FNN_P4",1,"8/22/23",23,9H 0M 0S,4,8,NA,"",0,2023-08-22 09:00:00,23.08,"FN_Predator_F2_1_23","Behavior",4
"FN","Predator","G2","S_FNN_P4",1,"8/22/23",23,9H 20M 0S,4,8,NA,"",0,2023-08-22 09:20:00,23.21,"FN_Predator_F2_1_23","Behavior",4
"FN","Predator","G2","S_FNN_P4",1,"8/22/23",23,9H 40M 0S,4,8,NA,"",0,2023-08-22 09:40:00,23.89,"FN_Predator_F2_1_23","Behavior",4
"FN","Predator","G2","S_FNN_P4",1,"8/22/23",23,10H 0M 0S,4,60,NA,"",52,2023-08-22 10:00:00,24.06,"FN_Predator_F2_1_23","Behavior",56
"FN","Predator","G2","S_FNN_P4",1,"8/22/23",23,10H 20M 0S,32,8,NA,"",59.05929224,2023-08-22 10:20:00,24.49,"FN_Predator_F2_1_23","Behavior",4
"FN","Predator","G2","S_FNN_P4",1,"8/22/23",23,10H 40M 0S,40,8,NA,"",8,2023-08-22 10:40:00,24.49,"FN_Predator_F2_1_23","Behavior",4
"FN","Predator","G2","S_FNN_P4",1,"8/22/23",23,11H 0M 0S,40,8,NA,"",0,2023-08-22 11:00:00,24.28,"FN_Predator_F2_1_23","Behavior",4
"FN","Predator","G2","S_FNN_P4",1,"8/22/23",23,11H 20M 0S,20,80,NA,"",74.72616676,2023-08-22 11:20:00,24.06,"FN_Predator_F2_1_23","Behavior",76
"FN","Predator","G2","S_FNN_P4",1,"8/22/23",23,11H 40M 0S,8,80,NA,"",12,2023-08-22 11:40:00,24.79,"FN_Predator_F2_1_23","Behavior",76
"FN","Predator","G2","S_FNN_P4",1,"8/22/23",23,12H 0M 0S,8,76,NA,"",4,2023-08-22 12:00:00,24.79,"FN_Predator_F2_1_23","Behavior",72
"FN","Predator","G2","S_FNN_P4",1,"8/22/23",23,12H 20M 0S,8,76,NA,"",0,2023-08-22 12:20:00,24.75,"FN_Predator_F2_1_23","Behavior",72
"FN","Predator","G2","S_FNN_P4",1,"8/22/23",23,12H 40M 0S,8,80,NA,"",4,2023-08-22 12:40:00,24.49,"FN_Predator_F2_1_23","Behavior",76
"FN","Predator","G2","S_FNN_P4",1,"8/22/23",23,13H 0M 0S,8,72,NA,"",8,2023-08-22 13:00:00,23.51,"FN_Predator_F2_1_23","Behavior",68
"FN","Predator","G2","S_FNN_P4",1,"8/22/23",23,13H 20M 0S,4,80,NA,"",8.944271908,2023-08-22 13:20:00,23.72,"FN_Predator_F2_1_23","Behavior",76
"FN","Predator","G2","S_FNN_P4",1,"8/22/23",23,13H 40M 0S,4,80,NA,"",0,2023-08-22 13:40:00,24.24,"FN_Predator_F2_1_23","Behavior",76
"FN","Predator","G2","S_FNN_P4",1,"8/22/23",23,14H 0M 0S,4,80,NA,"",0,2023-08-22 14:00:00,25.14,"FN_Predator_F2_1_23","Behavior",76
"FN","Predator","G2","S_FNN_P4",1,"8/22/23",23,14H 20M 0S,4,60,NA,"",20,2023-08-22 14:20:00,24.84,"FN_Predator_F2_1_23","Behavior",56
"FN","Predator","G2","S_FNN_P4",1,"8/22/23",23,14H 40M 0S,4,60,NA,"",0,2023-08-22 14:40:00,25.09,"FN_Predator_F2_1_23","Behavior",56
"FN","Predator","G2","S_FNN_P4",1,"8/22/23",23,15H 0M 0S,4,76,NA,"",16,2023-08-22 15:00:00,24.88,"FN_Predator_F2_1_23","Behavior",72
"FN","Predator","G2","S_FNN_P4",1,"8/22/23",23,15H 20M 0S,8,68,NA,"",8.944271908,2023-08-22 15:20:00,24.71,"FN_Predator_F2_1_23","Behavior",64
"FN","Predator","G2","S_FNN_P4",1,"8/22/23",23,15H 40M 0S,8,40,NA,"",28,2023-08-22 15:40:00,25.35,"FN_Predator_F2_1_23","Behavior",36
"FN","Predator","G2","S_FNN_P4",1,"8/22/23",23,16H 0M 0S,4,56,NA,"",16.492422504,2023-08-22 16:00:00,25.01,"FN_Predator_F2_1_23","Behavior",52
"FN","Predator","G2","S_FNN_P4",1,"8/22/23",23,16H 20M 0S,4,56,NA,"",0,2023-08-22 16:20:00,25.09,"FN_Predator_F2_1_23","Behavior",52
"FN","Predator","G2","S_FNN_P4",1,"8/22/23",23,16H 40M 0S,4,56,NA,"",0,2023-08-22 16:40:00,24.71,"FN_Predator_F2_1_23","Behavior",52
